id, AccountGameNumber, SeasonGameNumber, Rank, Map, PlacementMatch, IfPlacementWLD, createdAt, updatedAt, GamertagId, SeasonNumber, UserUuid
746,2564,136,3362,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
747,2565,137,3337,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
748,2566,138,3361,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
749,2567,139,3336,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
750,2568,140,3312,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
751,2569,141,3287,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
752,2570,142,3311,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
753,2571,143,3336,Blizzard World,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
754,2572,144,3312,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
755,2573,145,3288,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
756,2574,146,3264,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
757,2575,147,3240,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
758,2576,148,3216,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
759,2577,149,3192,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
760,2578,150,3216,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
761,2579,151,3192,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
762,2580,152,3168,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
763,2581,153,3144,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
764,2582,154,3120,Blizzard World,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
765,2583,155,3094,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
766,2584,156,3094,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
767,2585,157,3070,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
768,2586,158,3047,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
769,2587,159,3023,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
770,2588,160,2999,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
771,2589,161,2976,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
772,2590,162,2952,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
773,2591,163,2929,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
774,2592,164,2906,Blizzard World,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
775,2593,165,2930,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
776,2594,166,2906,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
777,2595,167,2929,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
778,2596,168,2953,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
779,2597,169,2977,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
780,2598,170,3000,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
781,2599,171,3024,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
782,2600,172,3048,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
783,2601,173,3025,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
784,2602,174,3002,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,1,9,92323138-f458-417b-894a-63363bb88fe2
785,782,1,0,PLACEMENT,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
786,783,2,0,PLACEMENT,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
787,784,3,0,PLACEMENT,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
788,785,4,0,PLACEMENT,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
789,786,5,0,PLACEMENT,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
790,787,6,0,PLACEMENT,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
791,788,7,0,PLACEMENT,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
792,789,8,0,PLACEMENT,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
793,790,9,0,PLACEMENT,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
794,791,10,3006,PLACEMENT,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
795,792,11,2984,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
796,793,12,3008,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
797,794,13,3028,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
798,795,14,3006,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
799,796,15,2984,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
800,797,16,2984,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
801,798,17,3014,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
802,799,18,3035,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
803,800,19,3052,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
804,801,20,3027,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
805,802,21,3048,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
806,803,22,3071,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
807,804,23,3049,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
808,805,24,3023,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
809,806,25,2998,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
810,807,26,3023,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
811,808,27,2995,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
812,809,28,2971,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
813,810,29,2949,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
814,811,30,2922,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
815,812,31,2901,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
816,813,32,2876,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
817,814,33,2850,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
818,815,34,2873,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
819,816,35,2849,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
820,817,36,2871,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
821,818,37,2891,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
822,819,38,2916,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
823,820,39,2894,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
824,821,40,2869,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
825,822,41,2886,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
826,823,42,2862,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
827,824,43,2884,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
828,825,44,2859,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
829,826,45,2837,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
830,827,46,2859,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
831,828,47,2837,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
832,829,48,2866,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
833,830,49,2895,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
834,831,50,2871,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
835,832,51,2894,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
836,833,52,2925,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
837,834,53,2952,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
838,835,54,2979,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
839,836,55,2958,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
840,837,56,2938,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
841,838,57,2958,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
842,839,58,2979,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
843,840,59,2957,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
844,841,60,2979,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
845,842,61,2957,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
846,843,62,2930,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
847,844,63,2952,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
848,845,64,2931,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
849,846,65,2931,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
850,847,66,2957,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
851,848,67,2934,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
852,849,68,2909,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
853,850,69,2885,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
854,851,70,2907,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
855,852,71,2907,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
856,853,72,2887,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
857,854,73,2903,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
858,855,74,2928,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
859,856,75,2955,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
860,857,76,2981,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
861,858,77,2957,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
862,859,78,2985,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
863,860,79,2959,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
864,861,80,2936,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
865,862,81,2964,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
866,863,82,2940,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
867,864,83,2915,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
868,865,84,2934,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
869,866,85,2911,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
870,867,86,2936,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
871,868,87,2909,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
872,869,88,2882,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
873,870,89,2911,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
874,871,90,2937,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
875,872,91,2964,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
876,873,92,2964,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
877,874,93,2939,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
878,875,94,2963,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
879,876,95,2937,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
880,877,96,2965,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
881,878,97,2942,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
882,879,98,2970,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
883,880,99,2997,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
884,881,100,2974,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
885,882,101,2950,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
886,883,102,2926,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
887,884,103,2899,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
888,885,104,2877,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
889,886,105,2906,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
890,887,106,2880,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
891,888,107,2855,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
892,889,108,2884,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
893,890,109,2859,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
894,891,110,2882,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
895,892,111,2882,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
896,893,112,2906,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
897,894,113,2906,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
898,895,114,2877,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
899,896,115,2901,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
900,897,116,2872,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
901,898,117,2894,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
902,899,118,2870,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
903,900,119,2894,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
904,901,120,2870,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
905,902,121,2891,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
906,903,122,2912,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
907,904,123,2933,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
908,905,124,2914,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
909,906,125,2893,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
910,907,126,2919,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
911,908,127,2893,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
912,909,128,2916,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
913,910,129,2943,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
914,911,130,2966,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
915,912,131,2997,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
916,913,132,2979,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
917,914,133,3005,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
918,915,134,3028,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
919,916,135,3048,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
920,917,136,3020,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
921,918,137,3044,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
922,919,138,3044,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
923,920,139,3070,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
924,921,140,3046,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
925,922,141,3070,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
926,923,142,3043,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
927,924,143,3023,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
928,925,144,2996,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
929,926,145,2974,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
930,927,146,2950,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
931,928,147,2928,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
932,929,148,2954,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
933,930,149,2929,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
934,931,150,2904,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
935,932,151,2926,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
936,933,152,2900,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
937,934,153,2925,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
938,935,154,2901,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
939,936,155,2922,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
940,937,156,2943,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,2,6,92323138-f458-417b-894a-63363bb88fe2
